model,seed,concept,layer,rank,direction,context,eval_lang,acc,logit_diff,n
facebook/xglm-564M,0,gender,10,1,bn,informative,en,0.6583333333333333,0.8528744300206502,120
facebook/xglm-564M,0,gender,10,1,bn,informative,hi,0.5,0.30467273394266764,120
facebook/xglm-564M,0,gender,10,1,bn,neutral,bn,0.5,0.11600253582000733,120
facebook/xglm-564M,0,gender,10,1,bn,neutral,en,0.5833333333333334,0.6688402175903321,120
facebook/xglm-564M,0,gender,10,1,bn,neutral,hi,0.5,0.27301767468452454,120
facebook/xglm-564M,0,gender,12,1,bn,informative,bn,0.5,0.16050562858581544,120
facebook/xglm-564M,0,gender,12,1,bn,informative,en,0.6666666666666666,0.8695131699244182,120
facebook/xglm-564M,0,gender,12,1,bn,informative,hi,0.5,0.3174874484539032,120
facebook/xglm-564M,0,gender,12,1,bn,neutral,bn,0.5,0.07972427805264791,120
facebook/xglm-564M,0,gender,12,1,bn,neutral,en,0.5916666666666667,0.6785239060719808,120
facebook/xglm-564M,0,gender,12,1,bn,neutral,hi,0.5,0.2931070884068807,120
facebook/xglm-564M,0,gender,12,4,bn,informative,bn,0.5,0.1854125201702118,120
facebook/xglm-564M,0,gender,12,4,bn,informative,en,0.675,0.8770368099212646,120
facebook/xglm-564M,0,gender,12,4,bn,informative,hi,0.5,0.30451786319414775,120
facebook/xglm-564M,0,gender,12,4,bn,neutral,bn,0.5,0.13635410070419313,120
facebook/xglm-564M,0,gender,12,4,bn,neutral,en,0.5916666666666667,0.695953639348348,120
facebook/xglm-564M,0,gender,12,4,bn,neutral,hi,0.5,0.29746703108151756,120
facebook/xglm-564M,0,gender,14,1,bn,informative,bn,0.5,0.19379795988400778,120
facebook/xglm-564M,0,gender,14,1,bn,informative,en,0.7333333333333333,0.8919256528218588,120
facebook/xglm-564M,0,gender,14,1,bn,informative,hi,0.5,0.30798361301422117,120
facebook/xglm-564M,0,gender,14,1,bn,neutral,bn,0.5,0.11623365879058838,120
facebook/xglm-564M,0,gender,14,1,bn,neutral,en,0.625,0.6969635089238485,120
facebook/xglm-564M,0,gender,14,1,bn,neutral,hi,0.5,0.297710645198822,120
facebook/xglm-564M,0,gender,16,1,bn,informative,bn,0.5,0.16181187629699706,120
facebook/xglm-564M,0,gender,16,1,bn,informative,en,0.7833333333333333,0.8824825604756673,120
facebook/xglm-564M,0,gender,16,1,bn,informative,hi,0.5,0.3366119225819906,120
facebook/xglm-564M,0,gender,16,1,bn,neutral,bn,0.5,0.08763998746871948,120
facebook/xglm-564M,0,gender,16,1,bn,neutral,en,0.65,0.6897148688634237,120
facebook/xglm-564M,0,gender,16,1,bn,neutral,hi,0.5,0.3212438682715098,120
facebook/xglm-564M,0,gender,18,1,bn,informative,bn,0.5,0.14957740306854247,120
facebook/xglm-564M,0,gender,18,1,bn,informative,en,0.7333333333333333,0.8857905228932699,120
facebook/xglm-564M,0,gender,18,1,bn,informative,hi,0.5,0.3222600897153219,120
facebook/xglm-564M,0,gender,18,1,bn,neutral,bn,0.5,0.07062316139539083,120
facebook/xglm-564M,0,gender,18,1,bn,neutral,en,0.625,0.6954873561859131,120
facebook/xglm-564M,0,gender,18,1,bn,neutral,hi,0.5,0.30202872355779015,120
facebook/xglm-564M,0,gender,20,1,bn,informative,bn,0.5,0.15324914852778118,120
facebook/xglm-564M,0,gender,20,1,bn,informative,en,0.7083333333333334,0.8757820288340251,120
facebook/xglm-564M,0,gender,20,1,bn,informative,hi,0.5,0.3230776806672414,120
