model,seed,concept,layer,train_context,train_lang,test_context,test_lang,control,acc
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,informative,hi,none,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,informative,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,informative,bn,none,0.8333333333333334
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,neutral,bn,none,0.75
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,hi,neutral,hi,shuffled,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,informative,en,none,0.475
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,hi,neutral,hi,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,hi,neutral,hi,shuffled,0.5333333333333333
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,informative,en,none,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,hi,neutral,hi,shuffled,0.4666666666666667
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,neutral,hi,neutral,hi,shuffled,0.38333333333333336
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,en,neutral,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,en,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,en,neutral,hi,none,0.5
